CountryCode,Year,Value,Unit
HND,2021,1.75946875308511,gha per capita
HND,2022,1.73076369738594,gha per capita
HND,2023,1.64776040624162,gha per capita
HND,2024,1.63179687002048,gha per capita
HRV,2000,3.22984642495063,gha per capita
HRV,2001,3.55518075921577,gha per capita
HRV,2002,3.74461661698105,gha per capita
HRV,2003,3.82941679894448,gha per capita
HRV,2004,4.0633575254539,gha per capita
HRV,2005,4.16219781474219,gha per capita
HRV,2006,4.37687781584117,gha per capita
HRV,2007,4.61617223682791,gha per capita
HRV,2008,4.78260702195774,gha per capita
HRV,2009,4.09148636184111,gha per capita
HRV,2010,3.92774527370699,gha per capita
HRV,2011,4.11045175649825,gha per capita
HRV,2012,4.06051908239284,gha per capita
HRV,2013,3.97009348398437,gha per capita
HRV,2014,3.76296437053148,gha per capita
HRV,2015,3.93044126017837,gha per capita
HRV,2016,4.05899462851892,gha per capita
HRV,2017,4.03917389894486,gha per capita
HRV,2018,4.28308330210673,gha per capita
HRV,2019,4.42696447069749,gha per capita
HRV,2020,4.19379319723796,gha per capita
HRV,2021,4.32791493106779,gha per capita
HRV,2022,4.69802559490774,gha per capita
HRV,2023,4.70098225624057,gha per capita
HRV,2024,4.73129417805237,gha per capita
HTI,2000,0.537077185464061,gha per capita
HTI,2001,0.513794695078277,gha per capita
HTI,2002,0.529304902189895,gha per capita
HTI,2003,0.534247413077323,gha per capita
HTI,2004,0.521150315151213,gha per capita
HTI,2005,0.527033405442422,gha per capita
HTI,2006,0.544478332352692,gha per capita
HTI,2007,0.528483373810982,gha per capita
HTI,2008,0.529019957242424,gha per capita
HTI,2009,0.536957940953201,gha per capita
HTI,2010,0.603504463975356,gha per capita
HTI,2011,0.594017473494156,gha per capita
HTI,2012,0.582315616937847,gha per capita
HTI,2013,0.609438866481805,gha per capita
HTI,2014,0.593406306055402,gha per capita
HTI,2015,0.617986143058719,gha per capita
HTI,2016,0.597211027451929,gha per capita
HTI,2017,0.620681112597701,gha per capita
HTI,2018,0.565980998603656,gha per capita
HTI,2019,0.577539735799291,gha per capita
HTI,2020,0.546524832684143,gha per capita
HTI,2021,0.521929164376126,gha per capita
HTI,2022,0.498606724885949,gha per capita
HTI,2023,0.490716920013033,gha per capita
HTI,2024,0.482586621230325,gha per capita
HUN,2000,3.77819888741713,gha per capita
HUN,2001,4.41764106390797,gha per capita
HUN,2002,3.96464623669422,gha per capita
HUN,2003,3.87720817887816,gha per capita
HUN,2004,4.87358312286754,gha per capita
HUN,2005,4.6139314616618,gha per capita
HUN,2006,4.40105104549062,gha per capita
HUN,2007,3.75658918262595,gha per capita
HUN,2008,4.57611913997585,gha per capita
HUN,2009,3.57053878995088,gha per capita
HUN,2010,3.42734643794172,gha per capita
HUN,2011,3.80154921084699,gha per capita
HUN,2012,3.10193105947267,gha per capita
HUN,2013,3.58863806315968,gha per capita
HUN,2014,3.98475158907878,gha per capita
HUN,2015,3.83265029825504,gha per capita
HUN,2016,4.28570141341147,gha per capita
HUN,2017,4.04145016438162,gha per capita
HUN,2018,4.31704617295721,gha per capita
HUN,2019,4.08792094883972,gha per capita
HUN,2020,3.74120766211445,gha per capita
HUN,2021,3.98818926861597,gha per capita
HUN,2022,3.4549350782919,gha per capita
HUN,2023,3.06645447769318,gha per capita
HUN,2024,3.0949957087089,gha per capita
IDN,2000,1.27066093119868,gha per capita
IDN,2001,1.27226221265502,gha per capita
IDN,2002,1.26795957783757,gha per capita
IDN,2003,1.2929610425469,gha per capita
IDN,2004,1.33661161874759,gha per capita
IDN,2005,1.28273160641138,gha per capita
IDN,2006,1.27541166139445,gha per capita
IDN,2007,1.33278623939669,gha per capita
IDN,2008,1.32468590524892,gha per capita
IDN,2009,1.31280607373884,gha per capita
IDN,2010,1.45292646172614,gha per capita
IDN,2011,1.53519262470254,gha per capita
IDN,2012,1.52780515399935,gha per capita
IDN,2013,1.48053008653599,gha per capita
IDN,2014,1.57386733146032,gha per capita
IDN,2015,1.5230154702961,gha per capita
IDN,2016,1.55452195093756,gha per capita
IDN,2017,1.61284445277806,gha per capita
IDN,2018,1.68881961098432,gha per capita
IDN,2019,1.67936137098781,gha per capita
IDN,2020,1.57527461874665,gha per capita
IDN,2021,1.65561466319113,gha per capita
IDN,2022,1.80518991770686,gha per capita
IDN,2023,1.84434541292371,gha per capita
IDN,2024,1.8556867265065,gha per capita
IND,2000,0.749970786950037,gha per capita
IND,2001,0.756399494534947,gha per capita
IND,2002,0.715048701132416,gha per capita
IND,2003,0.744911528564596,gha per capita
IND,2004,0.746352391458337,gha per capita
IND,2005,0.761243245873726,gha per capita
IND,2006,0.780494109505812,gha per capita
IND,2007,0.826010779381508,gha per capita
IND,2008,0.846946753556469,gha per capita
IND,2009,0.864361034864305,gha per capita
IND,2010,0.911073730779309,gha per capita
IND,2011,0.923391585306943,gha per capita
IND,2012,0.960068728625728,gha per capita
IND,2013,0.957085768131823,gha per capita
IND,2014,1.00402908411321,gha per capita
IND,2015,1.01110735229399,gha per capita
IND,2016,1.01190536118058,gha per capita
IND,2017,1.05676757360384,gha per capita
IND,2018,1.07442358853358,gha per capita
IND,2019,1.07697445546972,gha per capita
IND,2020,0.975877025821184,gha per capita
IND,2021,1.03604218919358,gha per capita
IND,2022,1.10620930837271,gha per capita
IND,2023,1.10401755528905,gha per capita
IND,2024,1.11262604059519,gha per capita
IRL,2000,6.98488494859807,gha per capita
IRL,2001,7.18788160607974,gha per capita
IRL,2002,6.70028201023164,gha per capita
IRL,2003,6.52020253597937,gha per capita
IRL,2004,6.18151156604008,gha per capita
IRL,2005,6.52332635133967,gha per capita
IRL,2006,7.30440200436407,gha per capita
IRL,2007,7.15188019750843,gha per capita
IRL,2008,6.70426595052544,gha per capita
IRL,2009,6.01924962195681,gha per capita
IRL,2010,6.15093783329112,gha per capita
IRL,2011,5.60742786791895,gha per capita
IRL,2012,5.44381192103965,gha per capita
IRL,2013,5.60038460771832,gha per capita
IRL,2014,5.51662968682505,gha per capita
IRL,2015,5.6487655160251,gha per capita
IRL,2016,5.49320145319513,gha per capita
IRL,2017,5.68372072450667,gha per capita
IRL,2018,5.52008499959168,gha per capita
IRL,2019,5.13683825724804,gha per capita
IRL,2020,4.72427550900052,gha per capita
IRL,2021,4.11513287917715,gha per capita
IRL,2022,4.46804061663231,gha per capita
IRL,2023,5.35085521646769,gha per capita
IRL,2024,5.2180454798317,gha per capita
IRN,2000,2.60787406044086,gha per capita
IRN,2001,2.75691181368417,gha per capita
IRN,2002,2.74069936020908,gha per capita
IRN,2003,2.88833777399508,gha per capita
IRN,2004,3.00752483753939,gha per capita
IRN,2005,3.07886609650301,gha per capita
IRN,2006,3.08340414702284,gha per capita
IRN,2007,3.29671443742729,gha per capita
IRN,2008,3.13789643898703,gha per capita
IRN,2009,3.21020545554692,gha per capita
IRN,2010,3.32104621622093,gha per capita
IRN,2011,3.21086277727871,gha per capita
IRN,2012,3.24539985319422,gha per capita
IRN,2013,3.25609792209661,gha per capita
IRN,2014,3.29881612688788,gha per capita
IRN,2015,3.06159825017738,gha per capita
IRN,2016,3.01192959738166,gha per capita
IRN,2017,3.09072387223811,gha per capita
IRN,2018,2.95585564049366,gha per capita
IRN,2019,3.14499466439971,gha per capita
IRN,2020,2.96848147304377,gha per capita
IRN,2021,3.17710606439171,gha per capita
IRN,2022,3.4794963245307,gha per capita
IRN,2023,3.59205817464116,gha per capita
IRN,2024,3.61994498191806,gha per capita
IRQ,2000,1.56558026729012,gha per capita
IRQ,2001,1.7712492166845,gha per capita
IRQ,2002,1.60998870057722,gha per capita
IRQ,2003,1.38585259035034,gha per capita
IRQ,2004,1.40688387003333,gha per capita
IRQ,2005,1.42815084361228,gha per capita
IRQ,2006,1.50000877788402,gha per capita
IRQ,2007,1.40001847472654,gha per capita
IRQ,2008,1.51337017079782,gha per capita
IRQ,2009,1.54438865567752,gha per capita
IRQ,2010,1.66028902832111,gha per capita
IRQ,2011,1.73818358276467,gha per capita
IRQ,2012,1.82248160680274,gha per capita
IRQ,2013,1.85424885268745,gha per capita
IRQ,2014,1.67102248886905,gha per capita
IRQ,2015,1.59596240966109,gha per capita
IRQ,2016,1.68784327486507,gha per capita
IRQ,2017,1.81742738399366,gha per capita
IRQ,2018,1.86549928912857,gha per capita
IRQ,2019,1.91384072350038,gha per capita
IRQ,2020,1.77967331562321,gha per capita
IRQ,2021,1.8786151408287,gha per capita
IRQ,2022,2.06978328485207,gha per capita
IRQ,2023,2.020778451671,gha per capita
IRQ,2024,2.0327469774771,gha per capita
ISR,2000,5.49015619643444,gha per capita
ISR,2001,5.74076437430515,gha per capita
ISR,2002,5.63403994971794,gha per capita
ISR,2003,5.17934294084785,gha per capita
ISR,2004,5.49924702026937,gha per capita
ISR,2005,5.39001829963783,gha per capita
ISR,2006,5.6992684398071,gha per capita
ISR,2007,5.74639249412956,gha per capita
ISR,2008,5.72168426927844,gha per capita
ISR,2009,5.12819660353563,gha per capita
ISR,2010,5.78097478400989,gha per capita
ISR,2011,6.30757401113974,gha per capita
ISR,2012,6.53855136319913,gha per capita
ISR,2013,5.94915121183227,gha per capita
ISR,2014,4.86748780165843,gha per capita
ISR,2015,5.93191075058506,gha per capita
ISR,2016,4.95500063135777,gha per capita
ISR,2017,5.88808198922223,gha per capita
ISR,2018,4.88971087610698,gha per capita
ISR,2019,4.9738866722772,gha per capita
ISR,2020,4.63611032149856,gha per capita
ISR,2021,4.91619891325596,gha per capita
ISR,2022,5.04542778730629,gha per capita
ISR,2023,4.71613549956742,gha per capita
ISR,2024,4.57741453928264,gha per capita
ITA,2000,5.92221086020984,gha per capita
ITA,2001,5.91820378127395,gha per capita
ITA,2002,5.72601863486537,gha per capita
ITA,2003,5.81534381366582,gha per capita
ITA,2004,5.98770773424507,gha per capita
ITA,2005,5.97461486825233,gha per capita
ITA,2006,5.92496115791186,gha per capita
ITA,2007,5.9451439919337,gha per capita
ITA,2008,5.58489537495049,gha per capita
ITA,2009,4.98931142217444,gha per capita
ITA,2010,5.31504586832798,gha per capita
ITA,2011,5.15116796702364,gha per capita
ITA,2012,4.6281298822551,gha per capita
ITA,2013,4.43519660513185,gha per capita
ITA,2014,4.38758398019752,gha per capita
ITA,2015,4.42018865073228,gha per capita
ITA,2016,4.36467676577505,gha per capita
ITA,2017,4.39875335112029,gha per capita
ITA,2018,4.43669840932417,gha per capita
ITA,2019,4.46952408939684,gha per capita
ITA,2020,3.96343080670972,gha per capita
ITA,2021,4.36375729244286,gha per capita
ITA,2022,4.54963425455154,gha per capita
ITA,2023,4.40923789021653,gha per capita
ITA,2024,4.39669451086948,gha per capita
JOR,2024,1.31355052826282,gha per capita
JPN,2000,5.49577143638597,gha per capita
JPN,2001,5.49592356567473,gha per capita
JPN,2002,5.18525886853928,gha per capita
JPN,2003,5.10787017643536,gha per capita
JPN,2004,5.03717723784184,gha per capita
JPN,2005,5.08546394060631,gha per capita
JPN,2006,4.94336119984723,gha per capita
JPN,2007,4.95494497402528,gha per capita
JPN,2008,4.87296820964039,gha per capita
JPN,2009,4.43239810940121,gha per capita
JPN,2010,4.75968743196874,gha per capita
JPN,2011,4.73887853219852,gha per capita
JPN,2012,4.9554084672973,gha per capita
JPN,2013,4.91714728199556,gha per capita
JPN,2014,4.74948215559012,gha per capita
JPN,2015,4.44742205381661,gha per capita
JPN,2016,4.38539544787039,gha per capita
JPN,2017,4.54364264732057,gha per capita
JPN,2018,4.47432076320861,gha per capita
JPN,2019,4.40832127142535,gha per capita
JPN,2020,4.02106756109733,gha per capita
JPN,2021,4.24437000124125,gha per capita
JPN,2022,4.26438359824865,gha per capita
JPN,2023,4.04893284662076,gha per capita
JPN,2024,4.03603352996108,gha per capita
KAZ,2024,5.00136462949818,gha per capita
KEN,2000,1.24098158574148,gha per capita
KEN,2001,1.13980474529791,gha per capita
KEN,2002,1.0661695222647,gha per capita
KEN,2003,1.01580529651957,gha per capita
KEN,2004,1.01916298235216,gha per capita
KEN,2005,1.06733894154013,gha per capita
KEN,2006,1.09953934669197,gha per capita
KEN,2007,1.07311646080916,gha per capita
KEN,2008,1.02327381358345,gha per capita
KEN,2009,1.06797668537217,gha per capita
KEN,2010,1.05225604286244,gha per capita
KEN,2011,1.11394916283272,gha per capita
KEN,2012,1.08463410407283,gha per capita
KEN,2013,1.06405862961887,gha per capita
KEN,2014,1.09905039387298,gha per capita
KEN,2015,1.13129160519934,gha per capita
KEN,2016,1.04335852537504,gha per capita
KEN,2017,1.0937750126413,gha per capita
KEN,2018,1.06647604245745,gha per capita
KEN,2019,1.03628858981294,gha per capita
KEN,2020,1.00140748169546,gha per capita
KEN,2021,0.979784399933376,gha per capita
KEN,2022,0.938976791638626,gha per capita
KEN,2023,0.91681422956221,gha per capita
KEN,2024,0.904155768738663,gha per capita
KGZ,2000,1.02837152597813,gha per capita
KGZ,2001,0.979383347721212,gha per capita
KGZ,2002,1.0080184292381,gha per capita
KGZ,2003,1.09273977291508,gha per capita
KGZ,2004,1.04447845719556,gha per capita
KGZ,2005,1.10235649346875,gha per capita
KGZ,2006,1.13796458323449,gha per capita
KGZ,2007,1.24981675055217,gha per capita
KGZ,2008,1.47384707163818,gha per capita
KGZ,2009,1.4902221287088,gha per capita
KGZ,2010,1.53600583314153,gha per capita
KGZ,2011,1.62041835397666,gha per capita
KGZ,2012,1.82973900015847,gha per capita
KGZ,2013,1.88259492301225,gha per capita
KGZ,2014,1.81655102494786,gha per capita
KGZ,2015,1.81481822986392,gha per capita
KGZ,2016,1.65452203291195,gha per capita
KGZ,2017,1.71281734751916,gha per capita
KGZ,2018,1.75836239101392,gha per capita
KGZ,2019,1.67602156257051,gha per capita
KGZ,2020,1.48270746852381,gha per capita
KGZ,2021,1.66509624514346,gha per capita
KGZ,2022,1.87824750930698,gha per capita
KGZ,2023,1.83468260336801,gha per capita
KGZ,2024,1.80649901569557,gha per capita
KHM,2000,1.04305460620647,gha per capita
KHM,2001,1.06303115503203,gha per capita
KHM,2002,1.00736497098892,gha per capita
KHM,2003,1.0070621267886,gha per capita
KHM,2004,1.00157900248258,gha per capita
KHM,2005,1.06305592722515,gha per capita
KHM,2006,1.06329382284098,gha per capita
KHM,2007,1.12337139857012,gha per capita
KHM,2008,1.12805948550793,gha per capita
KHM,2009,1.10378808470457,gha per capita
KHM,2010,1.13466643472939,gha per capita
KHM,2011,1.19143606330008,gha per capita
KHM,2012,1.25134278977291,gha per capita
KHM,2013,1.21732685346592,gha per capita
KHM,2014,1.2849495111367,gha per capita
KHM,2015,1.28887907553601,gha per capita
KHM,2016,1.37941474813908,gha per capita
KHM,2017,1.39027860511246,gha per capita
KHM,2018,1.38586557447167,gha per capita
KHM,2019,1.65985323560864,gha per capita
KHM,2020,1.62975078084343,gha per capita
KHM,2021,1.69411487281415,gha per capita
KHM,2022,1.71410424760535,gha per capita
KHM,2023,1.59768645194691,gha per capita
KHM,2024,1.64413740437004,gha per capita
KOR,2000,5.26261515328806,gha per capita
KOR,2001,5.5394183743446,gha per capita
KOR,2002,5.58472664007524,gha per capita
KOR,2003,5.46402551050703,gha per capita
KOR,2004,5.51080050803098,gha per capita
KOR,2005,5.52775911596567,gha per capita
KOR,2006,5.55911243521171,gha per capita
KOR,2007,5.74792386920146,gha per capita
KOR,2008,5.67437404924512,gha per capita
KOR,2009,5.31371084883993,gha per capita
KOR,2010,5.78370318633311,gha per capita
KOR,2011,5.8823539268589,gha per capita
KOR,2012,5.77312017599811,gha per capita
KOR,2013,5.76396937574632,gha per capita
KOR,2014,5.64121169442147,gha per capita
KOR,2015,5.62543536839028,gha per capita
KOR,2016,5.70037367986226,gha per capita
KOR,2017,5.85742782101076,gha per capita
KOR,2018,5.95925821354826,gha per capita
KOR,2019,5.78293345991173,gha per capita
KOR,2020,5.29897036954939,gha per capita
KOR,2021,5.70412985938608,gha per capita
KOR,2022,5.59455612772708,gha per capita
KOR,2023,5.54842751180132,gha per capita
KOR,2024,5.46537569887427,gha per capita
KWT,2000,8.38266657699913,gha per capita
KWT,2001,9.02826208637114,gha per capita
KWT,2002,9.11604646104057,gha per capita
KWT,2003,9.18497893620375,gha per capita
KWT,2004,9.79936338506335,gha per capita
KWT,2005,10.9479010112992,gha per capita
KWT,2006,10.528710085575,gha per capita
KWT,2007,9.5735777587061,gha per capita
KWT,2008,10.048018316305,gha per capita
KWT,2009,9.63283341539292,gha per capita
KWT,2010,6.51890785252108,gha per capita
KWT,2011,6.58605771708532,gha per capita
KWT,2012,6.39193323702186,gha per capita
KWT,2013,5.90744319647889,gha per capita
KWT,2014,5.6667513594469,gha per capita
KWT,2015,6.41628764544036,gha per capita
KWT,2016,6.7422725477383,gha per capita
KWT,2017,7.31796671776718,gha per capita
KWT,2018,7.86444643145025,gha per capita
KWT,2019,7.17303515084742,gha per capita
KWT,2020,6.89773241726442,gha per capita
KWT,2021,6.91438954719213,gha per capita
KWT,2022,7.54899891244516,gha per capita
KWT,2023,8.72399298000878,gha per capita
KWT,2024,8.83174528191227,gha per capita
LAO,2024,1.12243071680514,gha per capita
LBN,2000,2.92661093010047,gha per capita
LBN,2001,3.0551709534748,gha per capita
LBN,2002,2.81524224697077,gha per capita
LBN,2003,2.76283203793276,gha per capita
LBN,2004,2.93660355858717,gha per capita
LBN,2005,2.81426938453974,gha per capita
LBN,2006,2.72739126964196,gha per capita
LBN,2007,3.083835396642,gha per capita
LBN,2008,3.34115462363106,gha per capita
LBN,2009,3.93055539662648,gha per capita
LBN,2010,3.90334862803798,gha per capita
LBN,2011,3.71410790542718,gha per capita
LBN,2012,3.79741544604402,gha per capita
LBN,2013,3.45948832783898,gha per capita
LBN,2014,3.42647627631264,gha per capita
LBN,2015,3.44030845572865,gha per capita
LBN,2016,3.6286287597365,gha per capita
LBN,2017,3.95489832444844,gha per capita
LBN,2018,3.80838235068117,gha per capita
LBN,2019,3.96947174119332,gha per capita
LBN,2020,3.09565152967873,gha per capita
LBN,2021,2.70784817546077,gha per capita
LBN,2022,2.37874222092616,gha per capita
LBN,2023,2.11111514031707,gha per capita
LBN,2024,2.16218339852546,gha per capita
LBR,2000,1.23733745006005,gha per capita
LBR,2001,1.22641478930222,gha per capita
LBR,2002,1.25987567545065,gha per capita
LBR,2003,1.27655266140263,gha per capita
LBR,2004,1.23859867214452,gha per capita
LBR,2005,1.25274426207127,gha per capita
LBR,2006,1.25079291628985,gha per capita
LBR,2007,1.20046316237683,gha per capita
LBR,2008,1.215626315275,gha per capita
LBR,2009,1.20802564046738,gha per capita
LBR,2010,1.25368492064292,gha per capita
LBR,2011,1.17564780033627,gha per capita
LBR,2012,1.19973153205311,gha per capita
LBR,2013,1.23763511654496,gha per capita
LBR,2014,1.22331822619275,gha per capita
LBR,2015,1.19108082295471,gha per capita
LBR,2016,1.10649924226317,gha per capita
LBR,2017,1.26112788327473,gha per capita
LBR,2018,1.20568397759642,gha per capita
LBR,2019,1.22326357932741,gha per capita
LBR,2020,1.26316461476443,gha per capita
LBR,2021,1.24084326552766,gha per capita
LBR,2022,1.23735134872957,gha per capita
LBR,2023,1.2145579648587,gha per capita
LBR,2024,1.19373105595421,gha per capita
LBY,2000,3.69341612297723,gha per capita
LBY,2001,4.07353973562339,gha per capita
LBY,2002,3.80263437850251,gha per capita
LBY,2003,3.94411469569901,gha per capita
LBY,2004,4.43442086028064,gha per capita
LBY,2005,4.06886199967184,gha per capita
LBY,2006,3.97620850316582,gha per capita
LBY,2007,3.88660221332432,gha per capita
LBY,2008,4.08761103892425,gha per capita
LBY,2009,4.23540775380381,gha per capita
LBY,2010,4.39337897960707,gha per capita
LBY,2011,3.4546871897784,gha per capita
LBY,2012,4.61100630896058,gha per capita
LBY,2013,4.82611081288801,gha per capita
LBY,2014,4.50919687313143,gha per capita
LBY,2015,3.99043717136511,gha per capita
LBY,2016,3.92084710191272,gha per capita
LBY,2017,3.87191273800868,gha per capita
LBY,2018,3.77744763627161,gha per capita
LBY,2019,3.98430448369354,gha per capita
LBY,2020,3.4165251128344,gha per capita
LBY,2021,3.75365309795602,gha per capita
LBY,2022,3.60029583323449,gha per capita
LBY,2023,4.05375661330784,gha per capita
LBY,2024,4.59756309748257,gha per capita
LCA,2000,3.02501678628609,gha per capita
LCA,2001,2.71379840634338,gha per capita
LCA,2002,2.61045393837445,gha per capita
LCA,2003,2.80271346870137,gha per capita
LCA,2004,2.85500277239229,gha per capita
LCA,2005,3.03790740667249,gha per capita
LCA,2006,3.05498413099518,gha per capita
LCA,2007,2.81234732754937,gha per capita
LCA,2008,2.73751345305559,gha per capita
LCA,2009,2.6332140484857,gha per capita
LCA,2010,2.69225478762946,gha per capita
LCA,2011,2.69729133975575,gha per capita
LCA,2012,2.63988011194538,gha per capita
LCA,2013,2.40431462697232,gha per capita
LCA,2014,2.42578316919303,gha per capita
LCA,2015,2.35974608487497,gha per capita
LCA,2016,2.47618286805076,gha per capita
LCA,2017,2.87391512553726,gha per capita
LCA,2018,2.74933379231061,gha per capita
LCA,2019,2.62109375074846,gha per capita
LCA,2020,2.35889688652852,gha per capita
LCA,2021,3.64067039639339,gha per capita
LCA,2022,3.91517897490094,gha per capita
LCA,2023,3.93433541306657,gha per capita
LCA,2024,4.16968891234631,gha per capita
LKA,2000,1.21753992463628,gha per capita
LKA,2001,1.16684983556418,gha per capita
LKA,2002,1.1593696628067,gha per capita
LKA,2003,1.24058909002879,gha per capita
LKA,2004,1.25438329023892,gha per capita
LKA,2005,1.15890033469417,gha per capita
LKA,2006,1.21414730956869,gha per capita
LKA,2007,1.21375245027572,gha per capita
LKA,2008,1.24776498377877,gha per capita
LKA,2009,1.16426174529368,gha per capita
LKA,2010,1.31299554118528,gha per capita
LKA,2011,1.42950899451522,gha per capita
LKA,2012,1.38961219177109,gha per capita
LKA,2013,1.29853054807187,gha per capita
LKA,2014,1.47062443450097,gha per capita
LKA,2015,1.52666850893685,gha per capita
LKA,2016,1.46597282718895,gha per capita
LKA,2017,1.62405182738819,gha per capita
LKA,2018,1.5478221584973,gha per capita
LKA,2019,1.53801666577478,gha per capita
LKA,2020,1.44303182212133,gha per capita
LKA,2021,1.42690533009381,gha per capita
LKA,2022,1.23081180264831,gha per capita
LKA,2023,1.20009735690351,gha per capita
LKA,2024,1.19610634930276,gha per capita
LSO,2000,1.37931593070944,gha per capita
LSO,2001,1.47745794124843,gha per capita
LSO,2002,1.39218009898011,gha per capita
LSO,2003,1.40408202613051,gha per capita
LSO,2004,1.3419709833559,gha per capita
LSO,2005,1.34787625297486,gha per capita
LSO,2006,1.41818335497144,gha per capita
LSO,2007,1.45904608291555,gha per capita
LSO,2008,1.55159116588507,gha per capita
LSO,2009,1.60768835913179,gha per capita
LSO,2010,1.72649082204282,gha per capita
LSO,2011,1.88753635504461,gha per capita
LSO,2012,1.84945684678186,gha per capita
LSO,2013,1.63480143941521,gha per capita
LSO,2014,1.45249140170372,gha per capita
LSO,2015,1.3557432592134,gha per capita
LSO,2016,1.43797295600585,gha per capita
LSO,2017,1.66067897127542,gha per capita
LSO,2018,1.54643787298783,gha per capita
LSO,2019,1.46215335553144,gha per capita
LSO,2020,1.12592368020228,gha per capita
LSO,2021,1.20443690373107,gha per capita
LSO,2022,1.23219725607538,gha per capita
LSO,2023,1.18216177020344,gha per capita
LSO,2024,1.19508660410341,gha per capita
LTU,2000,4.13807652478381,gha per capita
LTU,2001,3.80492743036041,gha per capita
LTU,2002,4.16946457004418,gha per capita
LTU,2003,4.1853147584962,gha per capita
LTU,2004,4.68404119333797,gha per capita
LTU,2005,4.63618778183438,gha per capita
LTU,2006,4.50692507980231,gha per capita
LTU,2007,5.05191791308894,gha per capita
LTU,2008,4.7110610710151,gha per capita
LTU,2009,4.13031523160883,gha per capita
LTU,2010,4.26988141976553,gha per capita
LTU,2011,4.47441404764956,gha per capita
LTU,2012,4.99489841235946,gha per capita
LTU,2013,4.64163636226142,gha per capita
LTU,2014,5.37680650077552,gha per capita
LTU,2015,5.6191683570228,gha per capita
LTU,2016,5.3627759097348,gha per capita
LTU,2017,5.70397727415715,gha per capita
LTU,2018,5.12045135462384,gha per capita
LTU,2019,5.51014952156118,gha per capita
LTU,2020,5.86185631681247,gha per capita
LTU,2021,6.26861079478949,gha per capita
LTU,2022,6.67035084378553,gha per capita
LTU,2023,6.51476575446219,gha per capita
LTU,2024,6.59337171233235,gha per capita
LUX,2000,14.6775680170225,gha per capita
LUX,2001,14.9817530230816,gha per capita
LUX,2002,14.7660590991679,gha per capita
LUX,2003,17.0938618091938,gha per capita
LUX,2004,15.4604448232805,gha per capita
LUX,2005,15.9873787271473,gha per capita
LUX,2006,14.6063606407384,gha per capita
LUX,2007,16.7605839329914,gha per capita
LUX,2008,17.6015738689887,gha per capita
LUX,2009,15.8825086624047,gha per capita
LUX,2010,17.9416735506588,gha per capita
LUX,2011,17.8280892980855,gha per capita
LUX,2012,16.6878323652033,gha per capita
LUX,2013,15.6484285974602,gha per capita
LUX,2014,14.5931652331103,gha per capita
LUX,2015,14.3865584205133,gha per capita
LUX,2016,14.1099364423476,gha per capita
LUX,2017,14.5146174743284,gha per capita
LUX,2018,14.899693538003,gha per capita
LUX,2019,13.8099831625342,gha per capita
LUX,2020,11.3232513001041,gha per capita
LUX,2021,12.4620101164814,gha per capita
LUX,2022,12.755715381233,gha per capita
LUX,2023,11.6334530446319,gha per capita
LUX,2024,11.3453201833831,gha per capita
LVA,2000,4.63865627452988,gha per capita
LVA,2001,4.31805576712133,gha per capita
LVA,2002,4.72310408299405,gha per capita
LVA,2003,4.74308594465358,gha per capita
LVA,2004,5.18541921582806,gha per capita
LVA,2005,5.61294789811922,gha per capita
LVA,2006,5.9133365995539,gha per capita
LVA,2007,7.14559388782283,gha per capita
LVA,2008,5.44201169777075,gha per capita
LVA,2009,5.03178829497617,gha per capita
LVA,2010,5.04190844069242,gha per capita
LVA,2011,5.37687391076528,gha per capita
LVA,2012,5.82771411789992,gha per capita
LVA,2013,5.94415990263307,gha per capita
LVA,2014,6.27872690183201,gha per capita
LVA,2015,7.03789057911746,gha per capita
LVA,2016,6.99886234232964,gha per capita
LVA,2017,7.15467251809799,gha per capita
LVA,2018,6.78111770180381,gha per capita
LVA,2019,7.52986074675222,gha per capita
LVA,2020,8.17313434885112,gha per capita
LVA,2021,8.28727684091947,gha per capita
LVA,2022,8.07111078641882,gha per capita
LVA,2023,7.96362850260534,gha per capita
LVA,2024,8.04357357512119,gha per capita
MAR,2000,1.25828810125631,gha per capita
MAR,2001,1.41213420074078,gha per capita
MAR,2002,1.39446261357346,gha per capita
MAR,2003,1.45219888098315,gha per capita
MAR,2004,1.48671248156489,gha per capita
MAR,2005,1.40081184245102,gha per capita
MAR,2006,1.5437763877557,gha per capita
MAR,2007,1.428295306776,gha per capita
MAR,2008,1.52502966839196,gha per capita
MAR,2009,1.590883879521,gha per capita
MAR,2010,1.74578205275703,gha per capita
MAR,2011,1.81981926818957,gha per capita
MAR,2012,1.72488899048233,gha per capita
MAR,2013,1.84034610008121,gha per capita
MAR,2014,1.88632013332453,gha per capita
MAR,2015,1.83083166906167,gha per capita
MAR,2016,1.80139870315259,gha per capita
MAR,2017,1.82684619399304,gha per capita
MAR,2018,1.93146109420985,gha per capita
MAR,2019,1.85025133431005,gha per capita
MAR,2020,1.65582512906635,gha per capita
MAR,2021,1.93913139881654,gha per capita
MAR,2022,1.84880377032802,gha per capita
MAR,2023,1.78372492467266,gha per capita
MAR,2024,1.7972846597337,gha per capita
MDG,2000,1.12698227736921,gha per capita
MDG,2001,1.02614969079005,gha per capita
MDG,2002,0.928112711291812,gha per capita
MDG,2003,0.972801477899804,gha per capita
MDG,2004,0.962467774199256,gha per capita
MDG,2005,1.03470531764089,gha per capita
MDG,2006,1.04636490066822,gha per capita
MDG,2007,1.02924012012025,gha per capita
