,,SSPI Overall,SSPI Overall Rank,Sustainability Pillar Score,Sustainability Pillar Rank,Market Structure Pillar Score,Market Structure Pillar Rank,Public Goods Pillar Score,Public Goods Pillar Rank,Sus: Ecosystem Category Score,Sus: Ecosystem Category Rank,Sus: Land Category Score,Sus: Land Category Rank,Sus: Energy Category Score,Sus: Energy Category Rank,Sus: Greenhouse Gases Category Score,Sus: Greenhouse Gases Category Rank,Sus: Waste Category Score,Sus: Waste Category Rank,MS: Worker Engagement Category Score,MS: Worker Engagement Category Rank,MS: Worker Wellbeing Category Score,MS: Worker Wellbeing Category Rank,MS: Tax Category Score,MS: Tax Category Rank,MS: Financial Sector Category Score,MS: Financial Sector Category Rank,MS: Inequality Category Score,MS: Inequality Category Rank,PG: Education Category Score,PG: Education Category Rank,PG: Healthcare Category Score,PG: Healthcare Category Rank,PG: Infrastructure Category Score,PG: Infrastructure Category Rank,PG: Rights Category Score,PG: Rights Catgory Rank,PG: Public Safety Category Score,PG: Public Safety Category Rank,PG: Global Role Category Score,PG: Global Role Category Rank,Biodiversity Protection Raw,Biodiversity Protection Score,Biodiversity Protection Year,Biodiversity Protection Rank,IUCN Red List Index Raw,IUCN Red List Index Score,IUCN Red List Index Year,IUCN Red List Index Rank,Sustainable Nitrogen Management Raw,Sustainable Nitrogen Management Score,Sustainable Nitrogen Management Year,Sustainable Nitrogen Management Rank,Water Management Raw,Water Management Score,Water Management Year,Water Management Rank,Stockholm Convention Compliance Raw,Stockholm Convention Compliance Score,Stockholm Convention Compliance Year,Stockholm Convention Compliance Rank,Deforestation Raw,Deforestation Score,Deforestation Year,Deforestation Rank,Carbon Capture Raw,Carbon Capture Score,Carbon Capture Year,Carbon Capture Rank,Alternative Energy Generation Raw,Alternative Energy Generation Score,Alternative Energy Generation Year,Alternative Energy Generation Rank,Energy Intensity Raw,Energy Intensity Score,Energy Intensity Year,Energy Intensity Rank,Air Pollution Raw,Air Pollution Score,Air Pollution Year,Air Pollution Rank,Green Transport Index Raw,Green Transport Index Score,Green Transport Index Year,Green Transport Index Rank,Beef Market Raw,Beef Market Score,Beef Market Year,Beef Market Rank,Energy from Coal Sources Raw,Energy from Coal Sources Score,Energy from Coal Sources Year,Energy from Coal Sources Rank,Municipal Solid Waste Generation Raw,Municipal Solid Waste Generation Score,Municipal Solid Waste Generation Year,Municipal Solid Waste Generation Rank,E-Waste Generation Raw,E-Waste Generation Score,E-Waste Generation Year,E-Waste Generation Rank,Recycling Rate Raw,Recycling Rate Score,Recycling Rate Year,Recycling Rate Rank,Participation in Paid Employment Raw,Participation in Paid Employment Score,Participation in Paid Employment Year,Participation in Paid Employment Rank,Child Worker Engagement Raw,Child Worker Engagement Score,Child Worker Engagement Year,Child Worker Engagement Rank,Collective Bargaining Rights Coverage Raw,Collective Bargaining Rights Coverage Score,Collective Bargaining Rights Coverage Year,Collective Bargaining Rights Coverage Rank,Unemployment Benefits Coverage Raw,Unemployment Benefits Coverage Score,Unemployment Benefits Coverage Year,Unemployment Benefits Coverage Rank,Paid Maternity Leave Raw,Paid Maternity Leave Score,Paid Maternity Leave Year,Paid Maternity Leave Rank,Fatal Workplace Injuries Raw,Fatal Workplace Injuries Score,Fatal Workplace Injuries Year,Fatal Workplace Injuries Rank,Senior Wellbeing Raw,Senior Wellbeing Score,Senior Wellbeing Year,Senior Wellbeing Rank,Corporate Tax Rate Raw,Corporate Tax Rate Score,Corporate Tax Rate Year,Corporate Tax Rate Rank,Tax Revenue Raw,Tax Revenue Score,Tax Revenue Year,Tax Revenue Rank,Tax Evasion Raw,Tax Evasion Score,Tax Evasion Year,Tax Evasion Rank,Financial Stability Raw,Financial Stability Score,Financial Stability Year,Financial Stability Rank,Financial Depth Raw,Financial Depth Score,Financial Depth Year,Financial Depth Rank,Public Access to Financial Sector Raw,Public Access to Financial Sector Score,Public Access to Financial Sector Year,Public Access to Financial Sector Rank,GINI Coefficient After Taxes Raw,GINI Coefficient After Taxes Score,GINI Coefficient After Taxes Year,GINI Coefficient After Taxes Rank,Income Share Ratio Raw,Income Share Ratio Score,Income Share Ratio Year,Income Share Ratio Rank,Primary School Net Enrollment Raw,Primary School Net Enrollment Score,Primary School Net Enrollment Year,Primary School Net Enrollment Rank,Lower Secondary School Net Enrollment Raw,Lower Secondary School Net Enrollment Score,Lower Secondary School Net Enrollment Year,Lower Secondary School Net Enrollment Rank,Primary School Pupil to Teacher Ratio Raw,Primary School Pupil to Teacher Ratio Score,Primary School Pupil to Teacher Ratio Year,Primary School Pupil to Teacher Ratio Rank,Births Attended by Skilled Personnel Raw,Births Attended by Skilled Personnel Score,Births Attended by Skilled Personnel Year,Births Attended by Skilled Personnel Rank,Infant DTP Vaccine Coverage Raw,Infant DTP Vaccine Coverage Score,Infant DTP Vaccine Coverage Year,Infant DTP Vaccine Coverage Rank,"Physicians per 10,000 Raw","Physicians per 10,000 Score","Physicians per 10,000 Year","Physicians per 10,000 Rank",Unment Need for Family Planning Raw,Unment Need for Family Planning Score,Unment Need for Family Planning Year,Unment Need for Family Planning Rank,Child Stunting Raw,Child Stunting Score,Child Stunting Year,Child Stunting Rank,Availability and Quality of Electricity Raw,Availability and Quality of Electricity Score,Availability and Quality of Electricity Year,Availability and Quality of Electricity Rank,Basic Sanitation Services Raw,Basic Sanitation Services Score,Basic Sanitation Services Year,Basic Sanitation Services Rank,Safe Drinking Water Raw,Safe Drinking Water Score,Safe Drinking Water Year,Safe Drinking Water Rank,Internet Access and Quality Raw,Internet Access and Quality Score,Internet Access and Quality Year,Internet Access and Quality Rank,National Transport Network Intensity Raw,National Transport Network Intensity Score,National Transport Network Intensity Year,National Transport Network Intensity Rank,Rule of Law Index Raw,Rule of Law Index Score,Rule of Law Index Year,Rule of Law Index Rank,Quality of Public Services & Government Raw,Quality of Public Services & Government Score,Quality of Public Services & Government Year,Quality of Public Services & Government Rank,Electoral Democracy Index Raw,Electoral Democracy Index Score,Electoral Democracy Index Year,Electoral Democracy Index Rank,Adoption of Key UN Conventions Raw,Adoption of Key UN Conventions Score,Adoption of Key UN Conventions Year,Adoption of Key UN Conventions Rank,Gender Equality Index Raw,Gender Equality Index Score,Gender Equality Index Year,Gender Equality Index Rank,Intentional Homicide Rate Raw,Intentional Homicide Rate Score,Intentional Homicide Rate Year,Intentional Homicide Rate Rank,Global Cybersecurity Index Raw,Global Cybersecurity Index Score,Global Cybersecurity Index Year,Global Cybersecurity Index Rank,Security Apparatus Raw,Security Apparatus Score,Security Apparatus Year,Security Apparatus Rank,Incarceration Rates Raw,Incarceration Rates Score,Incarceration Rates Year,Incarceration Rates Rank,Arms Exports Raw,Arms Exports Score,Arms Exports Year,Arms Exports Rank,Military Expenditure Raw,Military Expenditure Score,Military Expenditure Year,Military Expenditure Rank,Research and Development Raw,Research and Development Score,Research and Development Year,Research and Development Rank,Foreign Aid Raw,Foreign Aid Score,Foreign Aid Year,Foreign Aid Rank
Country,Country Code,SSPI_SCORE,SSPI_RANK,SUS_SCORE,SUS_RANK,MS_SCORE,MS_RANK,PG_SCORE,PG_RANK,SUS_ECO_SCORE,SUS_ECO_RANK,SUS_LND_SCORE,SUS_LND_RANK,SUS_NRG_SCORE,SUS_NRG_RANK,SUS_GHG_SCORE,SUS_GHG_RANK,SUS_WST_SCORE,SUS_WST_RANK,MS_WEN_SCORE,MS_WEN_RANK,MS_WWB_SCORE,MS_WWB_RANK,MS_TAX_SCORE,MS_TAX_RANK,MS_FIN_SCORE,MS_FIN_RANK,MS_NEQ_SCORE,MS_NEQ_RANK,PG_EDU_SCORE,PG_EDU_RANK,PG_HLC_SCORE,PG_HLC_RANK,PG_INF_SCORE,PG_INF_RANK,PG_RTS_SCORE,PG_RTS_RANK,PG_SAF_SCORE,PG_SAF_RANK,PG_GLB_SCORE,PG_GLB_RANK,BIODIV_RAW,BIODIV_SCORE,BIODIV_YEAR,BIODIV_RANK,REDLST_RAW,REDLST_SCORE,REDLST_YEAR,REDLST_RANK,NITROG_RAW,NITROG_SCORE,NITROG_YEAR,NITROG_RANK,WATMAN_RAW,WATMAN_SCORE,WATMAN_YEAR,WATMAN_RANK,STKHLM_RAW,STKHLM_SCORE,STKHLM_YEAR,STKHLM_RANK,DEFRST_RAW,DEFRST_SCORE,DEFRST_YEAR,DEFRST_RANK,CARBON_RAW,CARBON_SCORE,CARBON_YEAR,CARBON_RANK,ALTNRG_RAW,ALTNRG_SCORE,ALTNRG_YEAR,ALTNRG_RANK,NRGINT_RAW,NRGINT_SCORE,NRGINT_YEAR,NRGINT_RANK,AIRPOL_RAW,AIRPOL_SCORE,AIRPOL_YEAR,AIRPOL_RANK,GTRANS_RAW,GTRANS_SCORE,GTRANS_YEAR,GTRANS_RANK,BEEFMK_RAW,BEEFMK_SCORE,BEEFMK_YEAR,BEEFMK_RANK,COALPW_RAW,COALPW_SCORE,COALPW_YEAR,COALPW_RANK,MSWGEN_RAW,MSWGEN_SCORE,MSWGEN_YEAR,MSWGEN_RANK,EWASTE_RAW,EWASTE_SCORE,EWASTE_YEAR,EWASTE_RANK,RECYCL_RAW,RECYCL_SCORE,RECYCL_YEAR,RECYCL_RANK,EMPLOY_RAW,EMPLOY_SCORE,EMPLOY_YEAR,EMPLOY_RANK,CHILDW_RAW,CHILDW_SCORE,CHILDW_YEAR,CHILDW_RANK,COLBAR_RAW,COLBAR_SCORE,COLBAR_YEAR,COLBAR_RANK,UNEMPL_RAW,UNEMPL_SCORE,UNEMPL_YEAR,UNEMPL_RANK,MATERN_RAW,MATERN_SCORE,MATERN_YEAR,MATERN_RANK,FATINJ_RAW,FATINJ_SCORE,FATINJ_YEAR,FATINJ_RANK,SENIOR_RAW,SENIOR_SCORE,SENIOR_YEAR,SENIOR_RANK,CRPTAX_RAW,CRPTAX_SCORE,CRPTAX_YEAR,CRPTAX_RANK,TAXREV_RAW,TAXREV_SCORE,TAXREV_YEAR,TAXREV_RANK,TAXEVA_RAW,TAXEVA_SCORE,TAXEVA_YEAR,TAXEVA_RANK,FSTABL_RAW,FSTABL_SCORE,FSTABL_YEAR,FSTABL_RANK,FDEPTH_RAW,FDEPTH_SCORE,FDEPTH_YEAR,FDEPTH_RANK,PUBACC_RAW,PUBACC_SCORE,PUBACC_YEAR,PUBACC_RANK,GINIPT_RAW,GINIPT_SCORE,GINIPT_YEAR,GINIPT_RANK,ISHRAT_RAW,ISHRAT_SCORE,ISHRAT_YEAR,ISHRAT_RANK,ENRPRI_RAW,ENRPRI_SCORE,ENRPRI_YEAR,ENRPRI_RANK,ENRSEC_RAW,ENRSEC_SCORE,ENRSEC_YEAR,ENRSEC_RANK,PUPTCH_RAW,PUPTCH_SCORE,PUPTCH_YEAR,PUPTCH_RANK,ATBRTH_RAW,ATBRTH_SCORE,ATBRTH_YEAR,ATBRTH_RANK,DPTCOV_RAW,DPTCOV_SCORE,DPTCOV_YEAR,DPTCOV_RANK,PHYSPC_RAW,PHYSPC_SCORE,PHYSPC_YEAR,PHYSPC_RANK,FAMPLN_RAW,FAMPLN_SCORE,FAMPLN_YEAR,FAMPLN_RANK,CSTUNT_RAW,CSTUNT_SCORE,CSTUNT_YEAR,CSTUNT_RANK,AQELEC_RAW,AQELEC_SCORE,AQELEC_YEAR,AQELEC_RANK,SANSRV_RAW,SANSRV_SCORE,SANSRV_YEAR,SANSRV_RANK,DRKWAT_RAW,DRKWAT_SCORE,DRKWAT_YEAR,DRKWAT_RANK,INTRNT_RAW,INTRNT_SCORE,INTRNT_YEAR,INTRNT_RANK,TRNETW_RAW,TRNETW_SCORE,TRNETW_YEAR,TRNETW_RANK,RULELW_RAW,RULELW_SCORE,RULELW_YEAR,RULELW_RANK,PUBSRV_RAW,PUBSRV_SCORE,PUBSRV_YEAR,PUBSRV_RANK,EDEMOC_RAW,EDEMOC_SCORE,EDEMOC_YEAR,EDEMOC_RANK,UNCONV_RAW,UNCONV_SCORE,UNCONV_YEAR,UNCONV_RANK,GENDEQ_RAW,GENDEQ_SCORE,GENDEQ_YEAR,GENDEQ_RANK,MURDER_RAW,MURDER_SCORE,MURDER_YEAR,MURDER_RANK,CYBSEC_RAW,CYBSEC_SCORE,CYBSEC_YEAR,CYBSEC_RANK,SECAPP_RAW,SECAPP_SCORE,SECAPP_YEAR,SECAPP_RANK,PRISON_RAW,PRISON_SCORE,PRISON_YEAR,PRISON_RANK,ARMEXP_RAW,ARMEXP_SCORE,ARMEXP_YEAR,ARMEXP_RANK,MILEXP_RAW,MILEXP_SCORE,MILEXP_YEAR,MILEXP_RANK,RDFUND_RAW,RDFUND_SCORE,RDFUND_YEAR,RDFUND_RANK,FORAID_RAW,FORAID_SCORE,FORAID_YEAR,FORAID_RANK
Argentina,ARG,0.558,35,0.519,32,0.461,37,0.695,36,0.558,32,0.444,36,0.539,27,0.601,37,0.453,17,0.482,29,0.466,37,0.632,16,0.339,49,0.386,35,0.896,15,0.691,44,0.684,41,0.752,35,0.561,44,0.585,34,39.682,0.397,2018,33,0.86,0.720,2018,27,70.69,0.707,2018,3,0.62,0.62,2018,30,66.670,0.667,2015,22,-0.178,0.036,2018,46,5.287,0.187,2018,36,7.930,0.132,2018,35,3.31,0.779,2018,21,11.83,0.704,2016,23,0.624,0.624,2016,14,0.212,0.212,2018,49,1.581,0.968,2018,8,416.70,0.444,2018,16,6.786638238,0.830,2018,10,6.00,0.086,2018,43,86.37,0.546,2017,24,0.38,0.38,2018,34,0.52,0.520,2016,17,7.2,0.072,2016,41,12.86,0.247,2017,38,3.7,0.852,2018,30,0.693,0.693,2018,22,30,0.750,2018,4,10.9555,0.219,2017,42,109.37,0.927,2020,8,5.6,0.440,2018,43,0.089,0.089,2018,49,48.71,0.487,2017,47,41.4,0.572,2018,42,0.41,0.2,2018,30,98.99,0.950,2016,9,98.65,0.955,2016,23,15.73,0.783,2016,29,93.9,0.695,2017,47,86,0.440,2017,46,39.1,0.559,2017,11,10.9,0.891,2018,23,6.53,0.869,2018,36,0.7148,0.715,2018,49,94.84,0.948,2015,38,98.53,0.985,2015,13,0.2759,0.276,2016,42,0.495,0.495,2017,36,0.676,0.676,2018,41,0.18,0.536,2018,41,0.779,0.779,2018,33,10.00,1.000,2019,1,3.0734,0.768,2018,34,5.94,0.703,2016,43,0.41,0.410,2018,49,4.9,0.510,2019,37,230,0.620,2018,40,0,1.000,2018,1,0.8,0.920,2018,7,0.283,0.283,2018,40,0.136,0.136,2018,32
Australia,AUS,0.636,28,0.475,42,0.632,16,0.802,19,0.586,30,0.486,30,0.549,25,0.335,49,0.417,23,0.597,17,0.564,30,0.675,8,0.834,7,0.490,27,0.865,24,0.798,29,0.772,35,0.864,18,0.827,22,0.683,15,53.287,0.533,2018,26,0.82,0.640,2018,37,37.79,0.378,2018,31,0.67,0.67,2018,24,100.000,1.000,2015,1,-0.001,0.331,2018,32,-2.056,0.054,2018,48,7.197,0.120,2018,37,4.39,0.707,2018,37,7.19,0.820,2016,8,0.330,0.330,2016,42,0.343,0.343,2018,45,33.352,0.333,2018,43,560.97,0.252,2018,34,24.1284562,0.397,2018,35,42.10,0.601,2018,6,83.93,0.464,2017,36,0.857,0.857,2018,8,0.47,0.470,2016,19,60.5,0.605,2018,13,7.7,0.148,2018,46,1.6,0.936,2017,13,0.568,0.568,2018,35,30,0.750,2018,4,21.91586,0.438,2017,19,244.36,0.837,2018,28,1,0.900,2018,10,0.605,0.605,2018,9,99.52,0.995,2017,7,34.4,0.712,2014,23,0.48,0.267,2018,27,96.68,0.834,2017,27,98.57,0.952,2017,24,14.9,0.810,2018,23,97,0.850,2016,43,95,0.800,2017,27,34.96,0.499,2017,20,10.2,0.898,2018,20,2.85,0.943,2018,24,0.9061,0.906,2018,33,100,1.000,2015,1,98.8,0.988,2015,11,0.49295,0.493,2016,26,0.471,0.471,2017,39,0.99,0.990,2018,8,1.58,0.816,2018,14,0.865,0.865,2018,20,8.00,0.800,2019,24,3.399,0.850,2018,21,0.94,0.953,2016,21,0.89,0.890,2018,8,2.7,0.730,2019,19,172,0.736,2018,29,38,0.975,2018,26,1.9,0.810,2018,31,0.728,0.728,2018,14,0.218,0.218,2018,24
Austria,AUT,0.736,4,0.614,12,0.745,1,0.848,5,0.736,20,0.630,11,0.650,11,0.683,25,0.372,32,0.796,5,0.882,1,0.658,9,0.748,18,0.640,10,0.934,4,0.829,16,0.854,10,0.883,12,0.880,8,0.711,12,69.282,0.693,2018,20,0.89,0.780,2018,24,71.34,0.713,2018,2,0.68,0.68,2018,21,100.000,1.000,2015,1,0.059,0.432,2018,15,12.602,0.320,2018,25,26.872,0.448,2018,11,2.81,0.813,2018,14,12.43,0.689,2016,25,0.495,0.495,2016,40,0.723,0.723,2018,36,8.533,0.829,2018,23,588.00,0.216,2018,38,18.71947119,0.532,2018,29,25.66,0.367,2018,23,88.66,0.622,2017,9,0.786,0.786,2018,19,0.98,0.980,2016,2,100,1,2018,1,44.8,0.862,2018,3,2,0.920,2016,18,0.748,0.748,2018,13,25,0.625,2018,12,25.35292,0.507,2017,7,284.205,0.843,2018,25,1.6,0.840,2018,19,0.423,0.423,2018,23,98.16,0.982,2017,14,29.7,0.806,2017,11,0.697,0.474,2018,8,97.9,0.895,2016,18,99.73,0.991,2017,8,11.6,0.916,2018,12,98.4,0.920,2017,36,90,0.600,2017,41,52.3,0.747,2017,2,10.1,0.899,2018,19,1.17,0.977,2018,12,0.9697,0.970,2018,13,99.97,1.000,2015,9,98.69,0.987,2015,12,0.49255,0.493,2016,27,0.821,0.821,2017,13,0.955,0.955,2018,23,1.51,0.802,2018,15,0.846,0.846,2018,25,9.00,0.900,2019,5,3.6442,0.911,2018,9,0.66,0.967,2016,13,0.83,0.830,2018,22,1.6,0.840,2019,9,98,0.884,2018,15,7,0.995,2018,19,0.8,0.920,2018,7,0.806,0.806,2018,10,0.122,0.122,2018,33
Belgium,BEL,0.728,5,0.617,11,0.722,6,0.844,9,0.919,6,0.590,15,0.520,32,0.746,12,0.312,38,0.818,3,0.746,7,0.649,11,0.747,19,0.649,8,0.899,14,0.839,13,0.880,5,0.896,9,0.834,20,0.716,11,85.815,0.858,2018,12,0.99,0.980,2018,1,47.61,0.476,2018,23,0.53,0.53,2018,38,100.000,1.000,2015,1,-0.032,0.280,2018,35,31.282,0.660,2018,10,8.199,0.137,2018,34,3.82,0.745,2018,30,12.88,0.678,2016,27,0.577,0.577,2016,30,0.780,0.780,2018,26,5.985,0.880,2018,19,415.00,0.447,2018,15,52.55765494,0.000,2018,45,34.30,0.490,2018,8,84.83,0.494,2017,34,1,1,2018,1,0.96,0.960,2016,3,100,1,2018,1,13.1,0.252,2016,37,1.6,0.936,2015,13,0.797,0.797,2018,5,29,0.725,2018,8,23.28169,0.466,2017,13,517.985,0.758,2018,35,2,0.800,2018,26,0.454,0.454,2018,21,98.64,0.986,2017,11,27.4,0.852,2017,6,0.667,0.445,2018,12,98.29,0.915,2016,14,97.11,0.904,2016,31,12.8,0.877,2018,16,98.91,0.946,2018,27,98,0.920,2017,7,30.11,0.430,2017,29,7.6,0.924,2018,5,1.14,0.977,2018,8,0.9628,0.963,2018,18,99.49,0.995,2015,17,98.37,0.984,2015,14,0.59755,0.598,2016,9,0.862,0.862,2017,7,0.985,0.985,2018,10,1.33,0.766,2018,22,0.891,0.891,2018,8,9.00,0.900,2019,5,3.76,0.940,2018,7,1.95,0.903,2016,34,0.81,0.810,2018,25,2.6,0.740,2019,18,98,0.884,2018,15,21,0.986,2018,23,1.1,0.890,2018,12,0.742,0.742,2018,13,0.247,0.247,2018,20
Brazil,BRA,0.547,38,0.567,28,0.457,40,0.617,42,0.631,26,0.443,37,0.668,7,0.643,32,0.448,19,0.421,33,0.451,38,0.682,7,0.570,36,0.161,48,0.723,40,0.717,43,0.658,43,0.685,39,0.313,49,0.604,30,46.197,0.462,2018,31,0.9,0.800,2018,22,58.83,0.588,2018,15,0.70,0.70,2018,19,66.670,0.667,2015,22,-0.137,0.104,2018,44,3.732,0.159,2018,37,33.130,0.552,2018,5,3.93,0.738,2018,31,11.49,0.713,2016,19,0.617,0.617,2016,17,0.428,0.428,2018,44,5.759,0.885,2018,17,379.24,0.494,2018,11,6.787980769,0.830,2018,11,1.40,0.020,2018,48,79.67,0.322,2017,41,0.23,0.23,2018,42,0.71,0.710,2014,12,7.8,0.078,2016,40,17.14,0.330,2017,30,7.4,0.704,2011,39,0.694,0.694,2018,21,34,0.850,2018,1,12.70474,0.254,2017,36,96,0.943,2018,4,3.1,0.690,2018,34,0.321,0.321,2018,33,70.04,0.700,2017,42,53.9,0.322,2018,48,0.165,0,2018,45,95.47,0.774,2016,33,96.29,0.876,2016,34,23.9,0.519,2018,44,99.1,0.955,2016,24,89,0.560,2017,42,18.52,0.265,2017,43,8.2,0.918,2018,7,5.56,0.889,2018,32,0.8210,0.821,2018,44,86.15,0.862,2015,44,97.47,0.975,2015,23,0.2529,0.253,2016,43,0.380,0.380,2017,46,0.624,0.624,2018,42,-0.18,0.464,2018,47,0.762,0.762,2018,34,9.00,0.900,2019,5,2.6992,0.675,2018,42,29.53,0,2016,48,0.58,0.580,2018,43,7,0.300,2019,45,354,0.372,2018,46,100,0.933,2018,33,1.5,0.850,2018,24,0.350,0.350,2018,36,0.284,0.284,2018,19
Canada,CAN,0.632,30,0.507,34,0.579,23,0.810,17,0.617,27,0.497,29,0.563,21,0.575,42,0.281,42,0.574,20,0.588,24,0.447,41,0.831,8,0.453,29,0.916,13,0.757,39,0.795,31,0.876,15,0.848,15,0.667,19,29.455,0.295,2018,41,0.97,0.940,2018,9,61.78,0.618,2018,11,0.75,0.75,2018,12,83.330,0.833,2015,15,-0.033,0.278,2018,36,-4.629,0.007,2018,49,19.541,0.326,2018,15,7.1,0.527,2018,46,6.48,0.838,2016,5,0.230,0.230,2016,46,0.587,0.587,2018,42,4.590,0.908,2018,15,706.24,0.058,2018,43,20.36879676,0.491,2018,31,20.59,0.294,2018,31,86.99,0.566,2017,17,0.857,0.857,2018,8,0.30,0.300,2016,24,41.2,0.412,2018,24,26.85,0.516,2018,17,6.86,0.726,2001,38,0.700,0.700,2018,20,15,0.375,2018,42,12.52124,0.250,2017,37,425.84,0.716,2018,39,0.4,0.960,2018,1,0.536,0.536,2016,12,99.73,0.997,2017,5,33.3,0.734,2017,21,0.38,0.172,2018,34,99.96,0.998,2016,1,99.95,0.998,2016,1,16.7,0.752,2018,35,97.9,0.895,2017,39,91,0.640,2016,40,25.39,0.363,2017,37,7,0.930,2018,2,2.05,0.959,2018,21,0.9701,0.970,2018,12,98.5,0.985,2015,30,98.99,0.990,2015,8,0.5304,0.530,2016,18,0.499,0.499,2017,35,0.984,0.984,2018,13,1.8,0.860,2018,9,0.849,0.849,2018,24,8.00,0.800,2019,24,3.539,0.885,2018,15,1.68,0.916,2016,32,0.89,0.890,2018,8,2.8,0.720,2019,24,107,0.866,2018,19,115,0.923,2018,35,1.2,0.880,2018,15,0.654,0.654,2018,17,0.209,0.209,2018,25
Chile,CHL,0.548,37,0.479,41,0.468,36,0.698,35,0.408,43,0.412,39,0.516,33,0.649,29,0.409,24,0.238,42,0.565,29,0.620,20,0.662,26,0.256,45,0.715,41,0.743,40,0.748,37,0.842,22,0.635,40,0.502,42,31.649,0.316,2018,39,0.75,0.500,2018,42,32.52,0.325,2018,36,0.68,0.68,2018,22,50.000,0.500,2015,39,0.094,0.490,2018,12,-1.660,0.061,2018,47,18.339,0.306,2018,16,3.49,0.767,2018,25,21.03,0.474,2016,41,0.575,0.575,2016,31,0.735,0.735,2018,33,18.208,0.636,2018,34,387.24,0.484,2018,13,10.45786307,0.739,2018,17,0.37,0.005,2018,49,79.89,0.330,2017,40,0.205,0.205,2018,45,0.18,0.180,2016,33,27,0.27,2018,31,30,0.577,2016,11,3.1,0.876,2018,27,0.539,0.539,2018,37,25,0.625,2018,12,17.41872,0.348,2017,27,168.64,0.888,2018,19,1.9,0.810,2018,22,0.432,0.432,2018,22,74.35,0.744,2017,40,44.4,0.512,2017,44,0.166,0,2018,45,94.78,0.739,2017,37,92.28,0.743,2017,41,19.4,0.665,2018,41,99.7,0.985,2016,16,93,0.720,2017,37,10.33,0.148,2017,46,9.8,0.902,2018,18,1.95,0.961,2018,20,0.9362,0.936,2018,28,99.89,0.999,2015,12,98.15,0.982,2015,18,0.2932,0.293,2016,41,0.531,0.531,2017,34,0.956,0.956,2018,22,1.02,0.704,2018,30,0.863,0.863,2018,21,10.00,1.000,2019,1,2.7516,0.688,2018,39,3.46,0.827,2016,39,0.47,0.470,2018,47,3.8,0.620,2019,34,228,0.624,2018,39,0,1.000,2018,1,2.2,0.780,2018,35,0.133,0.133,2018,48,0.095,0.095,2018,38
China,CHN,0.511,40,0.427,46,0.460,39,0.647,41,0.285,48,0.527,26,0.253,46,0.521,44,0.552,9,0.339,37,0.335,43,0.516,35,0.725,20,0.384,36,0.833,31,0.839,14,0.610,46,0.478,47,0.769,29,0.355,47,8.907,0.089,2018,48,0.74,0.480,2018,45,34.64,0.346,2018,34,0.78,0.78,2018,10,50.000,0.500,2015,39,0.138,0.563,2018,7,19.397,0.444,2018,20,11.103,0.185,2018,27,6.39,0.574,2018,44,49.16,0.000,2016,45,0.636,0.636,2016,10,0.926,0.926,2018,8,62.109,0.000,2018,47,282.19,0.624,2018,4,5.150714286,0.871,2018,5,11.22,0.160,2018,38,77.66,0.255,2018,44,0.352,0.352,2018,35,0.41,0.410,2013,21,23.1,0.231,2017,34,18.29,0.352,2017,26,12.31,0.508,2001,43,0.250,0.250,2018,46,25,0.625,2018,12,9.201,0.184,2016,46,515.79,0.739,2018,38,1.9,0.810,2018,22,0.562,0.562,2018,11,80.23,0.802,2017,35,38.5,0.63,2016,38,0.345,0.138,2018,37,96.93,0.847,2016,25,96.95,0.898,2016,32,16.59,0.755,2017,34,99.9,0.995,2016,4,99,0.960,2017,1,36.25,0.518,2017,17,5.9,0.941,2018,1,11.05,0.779,2018,44,0.8556,0.856,2018,41,75.04,0.750,2015,45,91.29,0.913,2015,37,0.2489,0.249,2016,44,0.283,0.283,2017,49,0.373,0.373,2018,46,0.36,0.572,2018,37,0.077,0.077,2018,48,6.67,0.667,2019,45,2.7958,0.699,2018,38,0.62,0.969,2016,10,0.83,0.830,2018,22,5.6,0.440,2019,39,121,0.838,2018,24,1306,0.129,2018,46,1.9,0.810,2018,31,0.323,0.323,2018,37,0.158,0.158,2018,29
